text,prompt,target,raw_prediction,editdistance_prediction,cut_predictions,remove_predictions,string_preds
Mengalahkan peringkat SoFi Stadium di posisi keenam .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Kemudian , Amdal sudah terbit pada 2016 .",ekstraksi triplet aste :,[],[],[],[],[],NONE
[ Gambas : Twitter ] Cuitan itu disebut menjadi sinyal festival musik Head in the Clouds ( HITC ) Jakarta bakal digelar tahun ini .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Untuk merayakan hari jadi yang belum pernah terjadi sebelumnya ini , sejumlah acara akan berlangsung di seluruh Inggris sepanjang tahun .",ekstraksi triplet aste :,[],[],[],[],[],NONE
Sementara live viewing di bioskop beberapa negara akan digelar pada 12 Maret 2022 .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Aturan baru akan berlaku 11 Februari hingga 31 Maret .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Sekaligus mencatat kenaikan 1.294,4 % dibandingkan harga tahun lalu ( year - on - year / yoy ) .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Namun , rencana pergelaran Coachella 2021 kembali gagal .",ekstraksi triplet aste :,"[{'aspect': 'rencana pergelaran Coachella 2021', 'opinion': 'kembali gagal', 'sentiment': 'negative'}]","[{'aspect': 'rencana pergelaran Coachella 2021', 'opinion': 'kembali gagal', 'sentiment': 'negative'}]","[{'aspect': 'rencana pergelaran Coachella 2021', 'opinion': 'kembali gagal', 'sentiment': 'negative'}]","[{'aspect': 'rencana pergelaran Coachella 2021', 'opinion': 'kembali gagal', 'sentiment': 'negative'}]","[{'aspect': 'rencana pergelaran Coachella 2021', 'opinion': 'kembali gagal', 'sentiment': 'negative'}]","( rencana pergelaran Coachella 2021, kembali gagal, negative )"
"Sebagai bukti , netizen itu mengunggah foto tanda tangan Hyun Bin dan Son Ye Jin tertanggal Juli 2021 .",ekstraksi triplet aste :,[],[],[],[],[],NONE
Halaman 3 >>>,ekstraksi triplet aste :,[],[],[],[],[],NONE
Adapun link live streaming MotoGP Mandalika akan tersedia pada akhir artikel ini .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Candle Stick .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Atau kalian juga bisa mengunjungi Museum Perang Kemerdekaan untuk mempelajari sejarah Turki .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Agensi yang menaungi BTS , Big Hit Music , mengungkap bahwa konser artis nya itu akan berlangsung pada 8 hingga April , kemudian tanggal 15 hingga 16 April 2022 .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Sebagai contoh , seseorang dengan berat badan sekitar 73 kilogram dapat membakar 243 kalori saat berjalan kaki selama 45 menit dengan kecepatan 6 km / jam .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Hal ini dikarenakan hotel ini memiliki berbagai durasi menginap dari enam jam , sembilan jam , dan seharian penuh .",ekstraksi triplet aste :,[],[],[],[],[],NONE
Kapal pesiar sepanjang 280 kaki itu terdaftar di Kepulauan Cayman senilai US$ 115 juta .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Pernyataan serupa juga diberikan oleh agensi Son Ye Jin , MSteam Entertainment .",ekstraksi triplet aste :,[],[],[],[],[],NONE
Novie memastikan pihak nya bakal mengawasi operator dan calon penumpang transportasi udara .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Kontes tersebut akan berlangsung di London dan akan mencakup seni jalanan , teater , musik , sirkus , kostum , dan teknologi visual .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Selama proses pelacakan aset , polisi menyatakan bakal menyita total Rp 57,2 miliar aset milik Indra .",ekstraksi triplet aste :,"[{'aspect': 'Indra', 'opinion': 'menyita', 'sentiment': 'negative'}]",[],[],[],[],NONE
"Jumlah ini tidak berubah dari hari-hari sebelumnya , menurut data dari TSO gas Slovakia Aliran pada pipa di bawah Laut Baltik pun tetap stabil , menurut data Refinitiv Eikon .",ekstraksi triplet aste :,"[{'aspect': 'Aliran pada pipa di bawah Laut Baltik', 'opinion': 'tetap stabil', 'sentiment': 'positive'}]","[{'aspect': 'Aliran pada pipa di bawah Laut Baltik', 'opinion': 'tetap stabil', 'sentiment': 'positive'}]","[{'aspect': 'Aliran pada pipa di bawah Laut Baltik', 'opinion': 'tetap stabil', 'sentiment': 'positive'}]","[{'aspect': 'Aliran pada pipa di bawah Laut Baltik', 'opinion': 'tetap stabil', 'sentiment': 'positive'}]","[{'aspect': 'Aliran pada pipa di bawah Laut Baltik', 'opinion': 'tetap stabil', 'sentiment': 'positive'}]","( Aliran pada pipa di bawah Laut Baltik, tetap stabil, positive )"
Gelombang Omicron menyebabkan rekor tingkat infeksi di ibu kota dan di seluruh Jepang pada Februari menjadi gelombang pandemi paling mematikan di Negeri Sakura .,ekstraksi triplet aste :,"[{'aspect': 'Gelombang Omicron', 'opinion': 'paling mematikan', 'sentiment': 'negative'}, {'aspect': 'Gelombang Omicron', 'opinion': 'menyebabkan rekor tingkat infeksi di ibu kota dan di seluruh Jepang', 'sentiment': 'negative'}]","[{'aspect': 'Gelombang Omicron', 'opinion': 'menyebabkan rekor tingkat infeksi', 'sentiment': 'negative'}, {'aspect': 'Gelombang Omicron', 'opinion': 'paling mematikan', 'sentiment': 'negative'}]","[{'aspect': 'Gelombang Omicron', 'opinion': 'menyebabkan rekor tingkat infeksi', 'sentiment': 'negative'}, {'aspect': 'Gelombang Omicron', 'opinion': 'paling mematikan', 'sentiment': 'negative'}]","[{'aspect': 'Gelombang Omicron', 'opinion': 'menyebabkan rekor tingkat infeksi', 'sentiment': 'negative'}, {'aspect': 'Gelombang Omicron', 'opinion': 'paling mematikan', 'sentiment': 'negative'}]","[{'aspect': 'Gelombang Omicron', 'opinion': 'menyebabkan rekor tingkat infeksi', 'sentiment': 'negative'}, {'aspect': 'Gelombang Omicron', 'opinion': 'paling mematikan', 'sentiment': 'negative'}]","( Gelombang Omicron, menyebabkan rekor tingkat infeksi, negative ) ; ( Gelombang Omicron, paling mematikan, negative )"
Setiap anak pasti memiliki preferensi yang berbeda .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Larangan diberlakukan sebagai bentuk sanksi atas langkah Rusia menginvasi Ukraina .,ekstraksi triplet aste :,"[{'aspect': 'Ukraina', 'opinion': 'menginvasi', 'sentiment': 'negative'}]","[{'aspect': 'Langkah Rusia', 'opinion': 'sanksi', 'sentiment': 'negative'}]","[{'aspect': 'langkah Rusia', 'opinion': 'sanksi', 'sentiment': 'negative'}]","[{'aspect': 'Rusia', 'opinion': 'sanksi', 'sentiment': 'negative'}]",[],"( Langkah Rusia, sanksi, negative )"
""" Karena mengingat protokol juga , supaya aman dan nyaman , "" ucap nya dalam konferensi pers yang digelar pada Kamis ( 24 / 3 ) siang di CGV Grand Indonesia , Jakarta .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Terakhir , masyarakat sendiri akan memperoleh porsi 4,35 % saham perusahaan dengan hak suara sebesar 1,96 % .",ekstraksi triplet aste :,"[{'aspect': 'saham', 'opinion': 'memperoleh', 'sentiment': 'positive'}]",[],[],[],[],NONE
[ Gambas : Twitter ] Lebih lanjut ada pula warganet yang mempersoalkan liburan .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Di tempat kerja Kawan Puan sekarang , sudahkah menerapkan kebijakan tersebut ?",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Jika Kawan Puan berminat , silakan datang ke hotel kapsul yang terletak di Jalan Pluit Timur Blok K Selatan No 2 , Pluit , Jakarta Utara .",ekstraksi triplet aste :,[],[],[],[],[],NONE
Mereka pun ramai-ramai memuji keindahan Mandalika dan Sirkuit Mandalika .,ekstraksi triplet aste :,"[{'aspect': 'Mandalika', 'opinion': 'memuji', 'sentiment': 'positive'}, {'aspect': 'Sirkuit Mandalika', 'opinion': 'memuji', 'sentiment': 'positive'}, {'aspect': 'Mandalika', 'opinion': 'keindahan', 'sentiment': 'positive'}, {'aspect': 'Sirkuit Mandalika', 'opinion': 'keindahan', 'sentiment': 'positive'}]","[{'aspect': 'Mandalika', 'opinion': 'keindahan', 'sentiment': 'positive'}]","[{'aspect': 'Mandalika', 'opinion': 'keindahan', 'sentiment': 'positive'}]","[{'aspect': 'Mandalika', 'opinion': 'keindahan', 'sentiment': 'positive'}]","[{'aspect': 'Mandalika', 'opinion': 'keindahan', 'sentiment': 'positive'}]","( Mandalika, keindahan, positive )"
""" Inflasi adalah ' ledakan ' Big Bang , "" kata Filippenko , seperti dikutip dari Space .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Pendatang baru lainnya , Darryn Binder , adik dari Brad Binder , naik langsung dari Moto3 dan akan memperkuat WithU Yamaha RNF MotoGP Team .",ekstraksi triplet aste :,"[{'aspect': 'Darryn Binder', 'opinion': 'naik langsung dari Moto3', 'sentiment': 'positive'}]","[{'aspect': 'Darryn Binder', 'opinion': 'akan memperkuat WithU Yamaha RNF MotoGP Team', 'sentiment': 'positive'}]","[{'aspect': 'Darryn Binder', 'opinion': 'akan memperkuat WithU Yamaha RNF MotoGP Team', 'sentiment': 'positive'}]","[{'aspect': 'Darryn Binder', 'opinion': 'akan memperkuat WithU Yamaha RNF MotoGP Team', 'sentiment': 'positive'}]","[{'aspect': 'Darryn Binder', 'opinion': 'akan memperkuat WithU Yamaha RNF MotoGP Team', 'sentiment': 'positive'}]","( Darryn Binder, akan memperkuat WithU Yamaha RNF MotoGP Team, positive )"
"Sementara itu , Presiden Joko Widodo pun mengatakan MotoGP Mandalika 2022 masih ada yang perlu dievaluasi .",ekstraksi triplet aste :,"[{'aspect': 'MotoGP Mandalika 2022', 'opinion': 'masih ada yang perlu dievaluasi', 'sentiment': 'negative'}]",[],[],[],[],NONE
"Tak hanya berendam air panas , pelancong juga bisa mengamati berbagai flora dan fauna yang ada di dalam nya .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Di tengah pilihan yang terbatas , Anda bisa mencoba liburan staycation bersama keluarga atau teman .",ekstraksi triplet aste :,"[{'aspect': 'pilihan', 'opinion': 'terbatas', 'sentiment': 'negative'}]","[{'aspect': 'pilihan', 'opinion': 'terbatas', 'sentiment': 'negative'}]","[{'aspect': 'pilihan', 'opinion': 'terbatas', 'sentiment': 'negative'}]","[{'aspect': 'pilihan', 'opinion': 'terbatas', 'sentiment': 'negative'}]","[{'aspect': 'pilihan', 'opinion': 'terbatas', 'sentiment': 'negative'}]","( pilihan, terbatas, negative )"
Anda bisa menikmati indah nya bunga edelweis yang menenangkan .,ekstraksi triplet aste :,"[{'aspect': 'bunga edelweis', 'opinion': 'indah', 'sentiment': 'positive'}]","[{'aspect': 'bunga edelweis', 'opinion': 'menenangkan', 'sentiment': 'positive'}]","[{'aspect': 'bunga edelweis', 'opinion': 'menenangkan', 'sentiment': 'positive'}]","[{'aspect': 'bunga edelweis', 'opinion': 'menenangkan', 'sentiment': 'positive'}]","[{'aspect': 'bunga edelweis', 'opinion': 'menenangkan', 'sentiment': 'positive'}]","( bunga edelweis, menenangkan, positive )"
Berikut sinopsis Spencer .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Hal ini juga dialami oleh siswa SMPN 2 Dukuhwaru yang membuat prihatin para pendidik .,ekstraksi triplet aste :,"[{'aspect': 'para pendidik', 'opinion': 'prihatin', 'sentiment': 'negative'}]","[{'aspect': 'pendidik', 'opinion': 'prihatin', 'sentiment': 'negative'}]","[{'aspect': 'pendidik', 'opinion': 'prihatin', 'sentiment': 'negative'}]","[{'aspect': 'pendidik', 'opinion': 'prihatin', 'sentiment': 'negative'}]","[{'aspect': 'pendidik', 'opinion': 'prihatin', 'sentiment': 'negative'}]","( pendidik, prihatin, negative )"
"Terlihat dari realisasi impor barang konsumsi yang mencapai US$ 20.182,8 juta selama Januari - Desember 2021 atau naik dari periode yang sama tahun sebelumnya US$ 14.656,0 juta .",ekstraksi triplet aste :,"[{'aspect': 'realisasi impor barang konsumsi', 'opinion': 'naik', 'sentiment': 'negative'}]","[{'aspect': 'realisasi impor barang konsumsi', 'opinion': 'naik', 'sentiment': 'positive'}]","[{'aspect': 'realisasi impor barang konsumsi', 'opinion': 'naik', 'sentiment': 'positive'}]","[{'aspect': 'realisasi impor barang konsumsi', 'opinion': 'naik', 'sentiment': 'positive'}]","[{'aspect': 'realisasi impor barang konsumsi', 'opinion': 'naik', 'sentiment': 'positive'}]","( realisasi impor barang konsumsi, naik, positive )"
Konsumen di Indonesia sudah bisa mulai memesan Galaxy S22 series ini melalui situs resmi Samsung dan saluran penjualan lainnya .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Status tersebut dapat terwujud apabila Pagar Alam juga menggunakan listrik dari energi hijau sebagai sumber energi utama untuk kendaraan hingga kebutuhan sehari-hari masyarakat nya .,ekstraksi triplet aste :,[],[],[],[],[],NONE
Okin Kembali Unggah Foto Bareng Rachel Ven nya Sebagai informasi Rachel Ven nya dan Okin resmi bercerai Februari 2021 .,ekstraksi triplet aste :,[],[],[],[],[],NONE
"Wah kelima hotel kapsul di atas menarik ya , Kawan Puan , kira-kira kamu mau menginap di mana nih ?",ekstraksi triplet aste :,"[{'aspect': 'kelima hotel kapsul', 'opinion': 'menarik', 'sentiment': 'positive'}]","[{'aspect': 'hotel kapsul', 'opinion': 'menarik', 'sentiment': 'positive'}]","[{'aspect': 'hotel kapsul', 'opinion': 'menarik', 'sentiment': 'positive'}]","[{'aspect': 'hotel kapsul', 'opinion': 'menarik', 'sentiment': 'positive'}]","[{'aspect': 'hotel kapsul', 'opinion': 'menarik', 'sentiment': 'positive'}]","( hotel kapsul, menarik, positive )"
Perlindungan kehamilan dan cuti orang tua berbayar Perlindungan kehamilan merupakan hak ketenagakerjaan yang penting untuk memastikan bahwa pekerjaan tidak menciptakan risiko bagi kesehatan dan kesejahteraan calon ibu dan anak nya .,ekstraksi triplet aste :,"[{'aspect': 'Perlindungan kehamilan', 'opinion': 'penting', 'sentiment': 'positive'}]","[{'aspect': 'pekerjaan', 'opinion': 'tidak menciptakan risiko', 'sentiment': 'positive'}]","[{'aspect': 'pekerjaan', 'opinion': 'tidak menciptakan risiko', 'sentiment': 'positive'}]","[{'aspect': 'pekerjaan', 'opinion': 'tidak menciptakan risiko', 'sentiment': 'positive'}]","[{'aspect': 'pekerjaan', 'opinion': 'tidak menciptakan risiko', 'sentiment': 'positive'}]","( pekerjaan, tidak menciptakan risiko, positive )"
"Lebih lanjut , pengembangan layanan secara omnichannel ini nantinya turut melibatkan sektor usaha mikro kecil dan menengah ( UMKM ) yang merupakan bagian dari pemasok RANC melalui ekosistem teknologi Blibli .",ekstraksi triplet aste :,[],[],[],[],[],NONE
""" Biro Pers dan Media mempersiapkan itu sehingga media semua bisa menyaksikan mulai dari prosesi awal di sana , "" ujar Heru dalam keterangan pers nya secara daring pada Minggu ( 13 / 3 / 2022 ) malam .",ekstraksi triplet aste :,[],[],[],[],[],NONE
Hal ini dilakukan demi mengurangi beban pengemudi di tengah lonjakan harga gas .,ekstraksi triplet aste :,"[{'aspect': 'harga gas', 'opinion': 'lonjakan', 'sentiment': 'negative'}]","[{'aspect': 'harga gas', 'opinion': 'mengurangi beban pengemudi', 'sentiment': 'positive'}]","[{'aspect': 'harga gas', 'opinion': 'mengurangi beban pengemudi', 'sentiment': 'positive'}]","[{'aspect': 'harga gas', 'opinion': 'mengurangi beban pengemudi', 'sentiment': 'positive'}]","[{'aspect': 'harga gas', 'opinion': 'mengurangi beban pengemudi', 'sentiment': 'positive'}]","( harga gas, mengurangi beban pengemudi, positive )"
"Paparan budaya baru , berteman dengan orang baru , serta menikmati berbagai jenis makanan dan musik sangat baik untuk kesehatan mental mu .",ekstraksi triplet aste :,"[{'aspect': 'Paparan budaya baru', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'berteman dengan orang baru', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'menikmati berbagai jenis makanan dan musik', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'musik', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'musik', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'musik', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","[{'aspect': 'musik', 'opinion': 'sangat baik', 'sentiment': 'positive'}, {'aspect': 'makanan', 'opinion': 'sangat baik', 'sentiment': 'positive'}]","( makanan, sangat baik, positive ) ; ( musik, sangat baik, positive )"
""" Healing terbaik adalah jajan yang banyak dan main sama kucing , "" tulis akun Twitter lain nya .",ekstraksi triplet aste :,"[{'aspect': 'Healing', 'opinion': 'terbaik', 'sentiment': 'positive'}]","[{'aspect': 'Healing', 'opinion': 'terbaik', 'sentiment': 'positive'}]","[{'aspect': 'Healing', 'opinion': 'terbaik', 'sentiment': 'positive'}]","[{'aspect': 'Healing', 'opinion': 'terbaik', 'sentiment': 'positive'}]","[{'aspect': 'Healing', 'opinion': 'terbaik', 'sentiment': 'positive'}]","( Healing, terbaik, positive )"
Presiden yang langsung menuangkan nya ke dalam sebuah gentong ( Kendi Nusantara ) yang telah dipersiapkan .,ekstraksi triplet aste :,[],[],[],[],[],NONE
""" Memang ada trauma . Dari tim trauma healing , bekerja keras untuk mengembalikan kondisi psikologis korban yang merupakan anak-anak tersebut , "" kata nya .",ekstraksi triplet aste :,[],"[{'aspect': 'tim trauma healing', 'opinion': 'bekerja keras', 'sentiment': 'negative'}]","[{'aspect': 'tim trauma healing', 'opinion': 'bekerja keras', 'sentiment': 'negative'}]","[{'aspect': 'tim trauma healing', 'opinion': 'bekerja keras', 'sentiment': 'negative'}]","[{'aspect': 'tim trauma healing', 'opinion': 'bekerja keras', 'sentiment': 'negative'}]","( tim trauma healing, bekerja keras, negative )"
Keputusan tersebut dipicu setelah gambar menunjukkan komandan Tentara Pembebasan Rakyat Qi Fabao dihormati sebagai salah satu dari sekitar 1.200 orang yang membawa obor Olimpiade .,ekstraksi triplet aste :,[],"[{'aspect': 'komandan Tentara Pembebasan Rakyat Qi Fabao', 'opinion': 'dihormati', 'sentiment': 'positive'}]","[{'aspect': 'komandan Tentara Pembebasan Rakyat Qi Fabao', 'opinion': 'dihormati', 'sentiment': 'positive'}]","[{'aspect': 'komandan Tentara Pembebasan Rakyat Qi Fabao', 'opinion': 'dihormati', 'sentiment': 'positive'}]","[{'aspect': 'komandan Tentara Pembebasan Rakyat Qi Fabao', 'opinion': 'dihormati', 'sentiment': 'positive'}]","( komandan Tentara Pembebasan Rakyat Qi Fabao, dihormati, positive )"
Bukti nyata bahaya pelonggaran kebijakan yang tak diikuti kepatuhan prokes masyarakat bisa dilihat dari India .,ekstraksi triplet aste :,[],"[{'aspect': 'kebijakan', 'opinion': 'tak diikuti', 'sentiment': 'negative'}, {'aspect': 'kebijakan', 'opinion': 'bahaya pelonggaran kebijakan', 'sentiment': 'negative'}]","[{'aspect': 'kebijakan', 'opinion': 'tak diikuti', 'sentiment': 'negative'}, {'aspect': 'kebijakan', 'opinion': 'bahaya pelonggaran kebijakan', 'sentiment': 'negative'}]","[{'aspect': 'kebijakan', 'opinion': 'tak diikuti', 'sentiment': 'negative'}, {'aspect': 'kebijakan', 'opinion': 'bahaya pelonggaran kebijakan', 'sentiment': 'negative'}]","[{'aspect': 'kebijakan', 'opinion': 'tak diikuti', 'sentiment': 'negative'}, {'aspect': 'kebijakan', 'opinion': 'bahaya pelonggaran kebijakan', 'sentiment': 'negative'}]","( kebijakan, bahaya pelonggaran kebijakan, negative ) ; ( kebijakan, tak diikuti, negative )"
"Misalnya , KA Argo Bromo Anggrek ( Gambir - Surabaya Pasarturi pp ) dan KA Gajayana ( Gambir - Malang pp ) yang biasa dijual sekitar Rp 400 ribu menjadi hanya Rp 75 ribu dan KA Argo Parahyangan ( Gambir - Bandung pp ) yang biasa dijual Rp 120 ribu menjadi hanya Rp 75 ribu .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Hal tersebut bisa diancam dengan sangkaan perkosaan , perdagangan orang untuk tujuan eksploitasi seksual , perbuatan cabul atau pelacuran anak .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Mereka menggelar konser bertajuk #ThirteenOnThirty yang digelar di Bengkel Space , SCBD , Jakarta Selatan , Minggu ( 30 / 1 / 2022 ) .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Hasil nya , petugas memberikan kesempatan kepada artis yang ditampilkan pada konser musik tersebut guna meredam lemparan penonton yang membludak .",ekstraksi triplet aste :,"[{'aspect': 'petugas', 'opinion': 'memberikan kesempatan', 'sentiment': 'positive'}, {'aspect': 'lemparan penonton', 'opinion': 'membludak', 'sentiment': 'negative'}]","[{'aspect': 'petugas', 'opinion': 'meredam lemparan penonton', 'sentiment': 'positive'}, {'aspect': 'petugas', 'opinion': 'memberikan kesempatan', 'sentiment': 'positive'}]","[{'aspect': 'petugas', 'opinion': 'meredam lemparan penonton', 'sentiment': 'positive'}, {'aspect': 'petugas', 'opinion': 'memberikan kesempatan', 'sentiment': 'positive'}]","[{'aspect': 'petugas', 'opinion': 'meredam lemparan penonton', 'sentiment': 'positive'}, {'aspect': 'petugas', 'opinion': 'memberikan kesempatan', 'sentiment': 'positive'}]","[{'aspect': 'petugas', 'opinion': 'meredam lemparan penonton', 'sentiment': 'positive'}, {'aspect': 'petugas', 'opinion': 'memberikan kesempatan', 'sentiment': 'positive'}]","( petugas, memberikan kesempatan, positive ) ; ( petugas, meredam lemparan penonton, positive )"
"Misalnya saja elang Jawa , macan dahan , surili ( salah satu spesies monyet ) , lutung Jawa , bunga cantigi , pakis emas , hingga anggrek hutan .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Pada Pasal 56 dikatakan Setiap orang dilarang memasuki jalan tol , kecuali pengguna jalan tol dan petugas jalan tol .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Meski demikian , masker masih akan diperlukan di wilayah ramai dan dalam ruangan .",ekstraksi triplet aste :,[],[],[],[],[],NONE
"Termasuk di dalam nya adalah perawatan medis untuk ibu dan anak , perlindungan kesehatan ibu hamil dan menyusui , perlindungan pemecatan dan diskriminasi , serta fasilitas memadai .",ekstraksi triplet aste :,"[{'aspect': 'fasilitas', 'opinion': 'memadai', 'sentiment': 'positive'}]","[{'aspect': 'perawatan kesehatan ibu hamil dan menyusui', 'opinion': 'perlindungan pemecatan dan diskriminasi', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'memadai', 'sentiment': 'positive'}]","[{'aspect': 'perlindungan kesehatan ibu hamil dan menyusui', 'opinion': 'perlindungan pemecatan dan diskriminasi', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'memadai', 'sentiment': 'positive'}]","[{'aspect': 'kesehatan ibu hamil dan menyusui', 'opinion': 'perlindungan pemecatan dan diskriminasi', 'sentiment': 'positive'}, {'aspect': 'fasilitas', 'opinion': 'memadai', 'sentiment': 'positive'}]","[{'aspect': 'fasilitas', 'opinion': 'memadai', 'sentiment': 'positive'}]","( perawatan kesehatan ibu hamil dan menyusui, perlindungan pemecatan dan diskriminasi, positive ) ; ( fasilitas, memadai, positive )"
